text,DRINKS#PRICES,DRINKS#STYLE&OPTIONS,RESTAURANT#PRICES,FOOD#QUALITY,RESTAURANT#GENERAL,SERVICE#GENERAL,DRINKS#QUALITY,AMBIENCE#GENERAL,FOOD#STYLE&OPTIONS,RESTAURANT#MISCELLANEOUS,FOOD#PRICES,LOCATION#GENERAL,number_of_text
"điều thích nhất là thực đơn phong phú và đa dạng cho đủ mọi khẩu vị và sở thích , từ món ăn dân dã , tới fastfood , seafood , chè , rau câu , kem , nước .",0,0,0,0,0,0,0,0,3,0,0,0,32
quả anh đào đang có chương trình khuyến mãi gì đó nên bạn mình mua cho ăn .,0,0,0,0,0,0,0,0,0,3,0,0,14
"trân châu ở đây lạ lạ , day day , cũng ngon mà 10 k phần cũng xót .",2,0,0,0,0,0,3,0,0,0,0,0,17
tips cho phục vụ ở đây không xót tí nào hy hy,0,0,0,0,0,3,0,0,0,0,0,0,13
trái tim đỏ giá thành khá cao tuy nhiên vẫn chấp nhận đc mặt cười không vui .,0,0,1,0,0,0,0,0,0,0,0,0,12
phục vụ khá ok tuy nhiên không gian quán hơi nhỏ và nằm ở đoạn đường khá khó kiếm .,0,0,0,0,0,3,0,1,0,0,0,1,19
"vui lòng nhắc nhở khách hàng nếu hết giờ phục vụ , còn không thì đợi khách về hết bạn nhé , hành động bất lịch sự vô cùng luôn .",0,0,0,0,0,1,0,0,0,0,0,0,28
"vừa mới đi tiệc ở đây về , đồ ăn món nào cũng ngon , giá cả lại hợp lí , không gian sang trọng rất thích hợp đại tiệc , họp gia đình .",0,0,3,3,0,0,0,3,0,0,0,0,30
nên thành ra lúc đông mà cứ ngồi đợi thì kiểu gì cũng bị bỏ quên không thích .,0,0,0,0,0,1,0,0,0,0,0,0,16
"giá ở đây hơi cao 1 chút , mình ăn 2 người hết khoảng 650k .",0,0,1,0,0,0,0,0,0,0,0,0,14
"à mình đi từ cmt8 q . 3 xong rẽ phải điện biên phủ , để ý xíu bên tay phải thấy đường lê ngô cát , quán nằm bên trái , gần ngã rẽ đó luôn í khuôn mặt cười với đôi mắt cười .",0,0,0,0,0,0,0,0,0,0,0,2,34
"tuy nhỏ nhỏ thôi nhưng khá nổi bật , nhất là đi vào buổi tối , đèn sáng sáng tự nhiên làm mình muốn vào .",0,0,0,0,0,0,0,2,0,0,0,0,23
"không gian 1 tầng , không rộng lắm , máy lạnh mát mẻ .",0,0,0,0,0,0,0,2,0,3,0,0,10
"trà sữa ngon nè , đậm vị trà và thơm cả sữa nữa , khẩu vị mình vừa uống á .",0,0,0,0,0,0,3,0,0,0,0,0,18
"món ăn ở đây rất ngon , trình bày đẹp .",0,0,0,3,0,0,0,0,3,0,0,0,9
canh khá ngon .,0,0,0,3,0,0,0,0,0,0,0,0,4
mình đi cuối tuần nên khá đông .,0,0,0,0,2,0,0,0,0,0,0,0,7
coi menu thấy khá rẻ nên nhào dzô thiệt là hối hận .,0,0,3,0,1,0,0,0,0,0,0,0,12
"món này ngon lắm nha mấy bạn , trứng vừa chín tới , ăn beo béo .",0,0,0,3,0,0,0,0,0,0,0,0,14
"order qua delivery rất tiện lợi , khỏi xếp hàng hihi .",0,0,0,0,0,3,0,0,0,0,0,0,10
"không gian decor rất đẹp và hiện đại , ngồi ăn bánh nhâm nhi tách trong không gian sang chảnh vầy tha hồ mà sống ảo mặt nháy mắt .",0,0,0,0,0,0,0,3,0,0,0,0,26
mình ấn tượng nhất là gỏi cá 1 con cá mà cuốn ra được khoảng 30 cái ăn mãi không hết chấm kèm nước chấm ăn đậm vị lắm .,0,0,0,3,0,0,0,0,3,0,0,0,29
"đi tới quán tầm 5h chiều , khách quá đông nên phải chờ dài cổ .",0,0,0,0,1,0,0,0,0,0,0,0,14
"trà sữa hokkaido tc đen 53k nửa đường uống khá ngon , béo béo ngon lắm , ko ngọt nên ko bị ngán .",2,2,0,0,0,0,3,0,0,0,0,0,22
giá cả thì có rẻ hơn kichi kichi nhưng tiền nào của đó thôi .,0,0,3,0,0,0,0,0,0,0,0,0,14
họ mang ra dĩa sườn nhìn thịt đen kiểu vừa chiên dầu lại xong chứ không phải vừa nướng .,0,0,0,1,0,0,0,0,0,0,0,0,19
lần đầu ăn ở đây có ấn tượng về số lượng món khá nhiều ăn quài mà không thấy hết,0,0,0,0,0,0,0,0,3,0,0,0,21
đói bụng mà cứ chờ chờ hoài hết hứng ăn .,0,0,0,0,0,1,0,0,0,0,0,0,10
"mình đến vào dịp 8 3 , nên nhà hàng cũng thuộc dạng full bàn .",0,0,0,0,2,0,0,0,0,0,0,0,13
điểm trừ nhỏ nhất là hơi khó tìm quán và chỗ để xe hơi nhỏ .,0,0,0,0,0,0,0,0,0,1,0,1,15
"ốc tỏi size vừa chứ không to , ướp đậm đà nên ăn ngon hôn mặt với đôi mắt cười .",0,0,0,3,0,0,0,0,2,0,0,0,14
"quán nằm gần cuối phố hàng trống , khá dễ tìm vì nó khá to , nếu đi từ hướng hàng gai rẽ vào hàng trống thì nó nằm bên tay trái nhé .",0,0,0,0,0,0,0,3,0,0,0,3,31
"mình cảm thấy quán cũng chỉ ở mức vừa thôi , cũng không đến nỗi chỉ bán view không .",0,0,0,0,2,0,0,0,0,0,0,0,18
"tính ra ăn no nóc bụng mà mỗi ng 150k , vui cả làng .",0,0,3,0,0,0,0,0,0,0,0,0,13
bộ chọn mặt trời địa chỉ quán nằm ở tầng b2 cũng dễ nhìn thấy lắm vì lên đây đi ngang qua đập vào mắt luôn nên vào luôn mặt cười .,0,0,0,0,0,0,0,0,0,0,0,3,27
không gian cũng ổn .,0,0,0,0,0,0,0,2,0,0,0,0,4
quán vỉa hè nhưng giá 40k thì hơi mắc so với nhiều quán khác .,0,0,1,0,0,0,0,0,0,0,0,0,14
"giao hàng thì trễ , giao lộn đơn hàng , order 7 ly mà giao có 6 ly , thức uống dở , trà vải đắng nghét , ly nào cũng còn xác trà .",0,0,0,0,0,1,1,0,0,0,0,0,30
"mình kêu combo đang khuyến mãi là 49k gồm 1 miếng gà , 1 nữa cánh hoặc thanh cá , khoai tay và ly pepsi size vừa .",0,0,0,0,0,0,0,0,2,3,0,0,25
1 ly thế này trung bình 80k lận đó .,1,0,0,0,0,0,0,0,0,0,0,0,9
"cá hồi rất tươi và ngon nè , hôm mình ăn quán này chủ yếu thấy người nước ngoài ko hà , việt mình ít lắm .",0,0,0,3,2,0,0,0,0,0,0,0,24
"đĩa bò mỹ khá đầy đặn , đĩa ếch siêu to , da giòn thịt nhiều , ngô khoai cũng vậy .",0,0,0,0,0,0,0,0,3,0,0,0,18
vì đa số là mua mang về nên quán không đông lắm .,0,0,0,0,2,0,0,0,0,0,0,0,12
"phong cách nhật 100 phần trăm , có tv kênh nhật luôn nhé .",0,0,0,0,0,0,0,3,0,0,0,0,11
có một điểm trừ là sàn nhà hơi dơ với bàn ghế nhiều bụi bặm .,0,0,0,0,0,0,0,0,0,1,0,0,15
"mình hay kêu thêm một phần salad ăn kèm cho đỡ ngán , salad tươi , ngon , beafsteak thì ăn vừa , độ chín tái hợp ý người ăn lắm , sốt cũng vừa miệng không kém .",0,0,0,3,0,0,0,0,2,0,0,0,33
"nhân viên ôi các bạn dễ thương lắm , phục vụ cũng nhanh nữa .",0,0,0,0,0,3,0,0,0,0,0,0,12
"mùa noel năm nay highlands ra 3 món nước mới nè , có matcha , coffee , cacao luôn .",0,3,0,0,0,0,0,0,0,0,0,0,16
"đồ mang về chi khách đầy đủ từ nc dùng , bánh canh , hộp , rau sống , đũa , chanh ớt vs cả khăn ướt nữa .",0,0,0,0,0,0,0,0,3,3,0,0,23
"một mình nó nằm trên đĩa trông trơ trọi vãi , có hạt rắc decor các thứ nhưng trông vẫn ko liên quan .",0,0,0,0,0,0,0,0,1,0,0,0,22
"trà alisan gongcha thì uống như trà sữa , có lớp gongcha milk foam mặn mặn , béo béo là ngon , với thạch trái cây nữa .",0,2,0,0,0,0,3,0,0,0,0,0,24
món ăn toast trà xanh cá nhân mình thấy đây là toast ngon nhất của đen đá vì bánh nướng mật ong giòn và thơm đang nóng ăn chung với kem matcha ko quá ngọt và whip hơi béo cực kì ngon thích thích thích .,0,0,0,3,0,0,0,0,3,0,0,0,42
hàu nướng ăn cũng được .,0,0,0,2,0,0,0,0,0,0,0,0,5
mà nv đưa lịch sự nhẹ nhàng .,0,0,0,0,0,3,0,0,0,0,0,0,7
có thẻ thành viên giảm 5 phần trăm nữa .,0,0,0,0,0,0,0,0,0,2,0,0,7
"mùa thu nhìn chếch sang bên kia đường lại thấy lá phượng bay tá lả , cũng hay hay và lãng mạn lắm .",0,0,0,0,0,0,0,3,0,0,0,0,22
pizza bình thường không ngon mặt khóc .,0,0,0,2,0,0,0,0,0,0,0,0,6
"thấy gà mới cũng hấp dẫn nhưng sợ combo ăn ko nổi nên mình gọi phần mỳ ý loại mới ra thịt gà viên , gà okko gì đó có rắc cá phía trên , phần cơm thịt gà xiên 2 ly nước ngọt .",0,0,0,0,0,0,0,0,3,0,0,0,43
đồ ăn ngon giá hợp lý .,0,0,0,3,0,0,0,0,0,0,3,0,6
"quán nằm trên con đường đẹp , yên tĩnh , không gian quán mang phong cách tây , ấm cúng , có bàn bên ngoài , bên trong có máy lạnh , mình chọn bên ngoài cho thoáng mát , do hôm nay cũng mát mẻ .",0,0,0,0,0,0,0,3,0,2,0,3,39
"1 hộp 8 bánh giá là 1,2 triệu , tính ra cũng 150 k cái đó .",0,0,0,0,0,0,0,0,0,0,2,0,16
"đợt này bánh xèo không ngon như lần đầu tiên ăn hồi trưa , không cắn ngập nhân như trước , cảm thấy tiếc tiếc .",0,0,0,2,0,0,0,0,2,0,0,0,23
"quán nhỏ xinh , nước uống tốt cho sức khỏe , li khá nhiều , pha ngon , nhiều loại cho chúng ta lựa chọn đẹp da , protein , giảm cân . nhân viên thân thiện lịch sự .",0,3,0,0,0,3,3,3,0,0,0,0,33
"quán này khá gần công ty mình , nên mình cũng có vài lần ghé ăn .",0,0,0,0,0,0,0,0,0,0,0,3,15
phí cả 100k 2 cái cốc này,0,0,2,0,0,0,0,0,0,0,0,0,8
mình đi sáng 30 tết sớm tí vì 12h sb đóng cửa rồi .,0,0,0,0,2,0,0,0,0,0,0,0,14
"cọng hủ tiếu dai ngon , thơm .",0,0,0,3,0,0,0,0,0,0,0,0,6
"ly mình cũng trà xanh mà có thêm cục kem , kem trà xanh nhạt ăn thơm trà xanh , có thêm hạt jelly ăn vui vui miệng nè .",0,3,0,0,0,0,3,0,0,0,0,0,27
"có cái bàn ghế cao cứng cáp hơn so với ngồi vỉa hè , mà v cái là bò số 1 tăng 2k v .",0,0,0,0,0,0,0,0,0,3,0,0,22
hôm đó có code giảm 100k nên đặt bánh ở đây ăn thử .,0,0,0,0,0,0,0,0,0,3,0,0,13
tại phần thịt này có gân nên ăn medium rare dai lắm . nói chung là ngon miệng .,0,0,0,3,0,0,0,0,0,0,0,0,17
tha hồ kem hàn quốc tuyệt ngon .,0,0,0,3,0,0,0,0,3,0,0,0,7
thi thoảng bọn mình lại được hỏi ăn có vừa miệng không có ngon không .,0,0,0,0,0,3,0,0,0,0,0,0,15
"cơm gà da giòn lớn đùi gà to , chiên da giòn , nhưng thịt bên trong nhạt và khô .",0,0,0,2,0,0,0,0,3,0,0,0,17
"tôm khá nhiều , ngược lại chả cá ít .",0,0,0,0,0,0,0,0,2,0,0,0,8
"đồ ăn ngon , nhân viên phục vụ nhìn có vẻ cực nhỉ , có 1 2 người chạy qua chạy lại đủ việc .",0,0,0,3,0,2,0,0,0,0,0,0,22
"món huế đối với mình , một đứa người sài gòn , món nào cũng ngon cũng hợp khẩu vị dù lâu lắm cả mấy năm mới ra đây 1 lần .",0,0,0,3,0,0,0,0,0,0,0,0,29
nhưng nhìn những chiếc bánh ở đây khá nóng hổi thơm ngon .,0,0,0,3,0,0,0,0,0,0,0,0,12
"lớp milkfoam của gongcha thì có vị mằn mặn , ai thích béo chắc không hạp gongcha ời .",0,0,0,0,0,0,2,0,0,0,0,0,19
góp voucher chung nên cũng không tốn kém bao nhiêu chứ tiền mặt thì hơi bị nặng vốn nè .,0,0,1,0,0,0,0,0,0,0,0,0,19
nước dùng ngọt nên ăn vào buổi sáng không ngon lắm .,0,0,0,2,0,0,0,0,0,0,0,0,11
beefsteak 150gr thêm sốt trứng steak ăn ok có điều sốt hơi ngọt .,0,0,0,2,0,0,0,0,2,0,0,0,13
"lần thứ 2 ra thì ăn thử bò cà ri xem thế nào thì lại thấy ko đc ngon lắm , ngấy và lạt .",0,0,0,1,0,0,0,0,0,0,0,0,23
"đánh dấu không gian hơi bí , ăn mà mồ hôi nhể nhại , mình ngại nhất vấn đề này mặt rất buồn .",0,0,0,0,0,0,0,1,0,0,0,0,17
"có 4 vị bỏng chocolate , caramrl , phô mai , thường",0,0,0,0,0,0,0,0,2,0,0,0,9
lâu lâu đổi gió thì vào đây ăn khá lý tưởng .,0,0,0,0,3,0,0,0,0,0,0,0,11
"uống rất được , nó không ngọt như các quán khác mà rất vừa phải mặt cười với đôi mắt trái tim trái tim đỏ .",0,0,0,0,0,0,3,0,0,0,0,0,14
"kết lại là trải nghiệm khá hài lòng ở heekcaa trần quốc hoàn , cơ mà giá thì vẫn là cao rồi mặt cười không vui .",0,0,1,0,3,0,0,0,0,0,0,0,22
"quán nhỏ , chỗ ngồi hạn chế và hơi tối .",0,0,0,0,0,0,0,1,0,1,0,0,9
"mình đã order 2 topblade 150gr nường medium rare , kèm 2 sốt bbq 2 bánh mì nướng bơ tỏi vì mình và người yêu muốn ăn cho no mà phần bò k có sẵn bánh mì như một số quán khác 1 phần khoai tây chiên 1 phần khoai tây nghiền với một phần calamari .",0,0,0,0,0,0,0,0,2,0,0,0,59
"nhân viên lễ phép , nhiệt tình .",0,0,0,0,0,3,0,0,0,0,0,0,5
"bánh canh nam phổ ăn cũng được , vì quán nấu đặc quá nên mình ăn không quen .",0,0,0,2,0,0,0,0,0,0,0,0,17
quán có hai mặt tiền một mặt xoay lưng về phía phan xích long còn một mặt quay lưng vô ngõ chỗ bệnh viện hoàn mỹ .,0,0,0,0,3,0,0,0,0,0,0,0,26
"nếu ai ăn gỏi cuốn tầm này thì lớp bánh tráng có thể sẽ bị cứng , ko biết diễn tả sao nhưng bạn mình ăn phải nhả ra từng mảng vì cứng .",0,0,0,1,0,0,0,0,0,0,0,0,32
"không đa dạng nhưng gọi là đủ dùng , có cá mú , cá trình , cá nâu , tôm , cua , trìa ngao .",0,0,0,0,0,0,0,0,2,0,0,0,19
bánh trứng rượu pháp nướng ăn rất ngon .,0,0,0,3,0,0,0,0,0,0,0,0,8
"quán khá thoáng , có quạt thôi nhưng ngồi thấy rộng rãi .",0,0,0,0,0,0,0,3,0,0,0,0,11
"bánh tekoyaki ăn bình thường , với mình thì hơi ít sốt .",0,0,0,2,0,0,0,0,1,0,0,0,11
được cái chuck flap thịt mềm lắm .,0,0,0,3,0,0,0,0,0,0,0,0,8
"tiếng nhạc vàng vang du dương mang lại cho con người ta một cảm giác thật thoải mái và thư giản tránh xa chốn thị thành ồn ào , náo nhịp ngoài kia để tìm đến một nơi đúng nghĩa yên bình .",0,0,0,0,0,0,0,0,0,3,0,0,41
phô mai hơi bị nhiều luôn mặt cười không vui .,0,0,0,0,0,0,0,0,3,0,0,0,7
"một tô ở đây giá là 12k , nước dùng đậm đà , có chả cá chiên và hấp luôn .",0,0,0,3,0,0,0,0,0,0,2,0,18
có lẽ sau này sẽ uống món này dài dài mất mặt cười không vui .,0,0,0,0,0,0,3,0,0,0,0,0,12
"có nước lọc nữa nha mí bạn , free nước lọc tự lấy .",0,3,0,0,0,0,0,0,0,0,0,0,12
bạn mình thì uống socola cake cream thì thích kem cake lắm luôn .,0,0,0,0,0,0,3,0,0,0,0,0,13
"phục vụ bạn nào bạn nấy lật đật , có bạn nữ đổ hết mồ hôi .",0,0,0,0,0,2,0,0,0,0,0,0,14
ăn đến cuối nồi vẫn k mặn nước .,0,0,0,3,0,0,0,0,0,0,0,0,8
"đồ ăn ngon , có chất lượng .",0,0,0,3,0,0,0,0,0,0,0,0,6
"phục vụ vui vẻ , nhanh nhẹn , không chờ món lâu .",0,0,0,0,0,3,0,0,0,0,0,0,10
"chất lượng cháo ngọt , thơm ngon , 1 niêu vừa vặn 1 người ăn .",0,0,0,3,0,0,0,0,2,0,0,0,13
"siêu thị bé tin hin mà gần hồ nhất , tiện nhất là đây .",0,0,0,0,3,0,0,0,0,0,0,0,13
ramen và kem là 2 món rất tệ ở đây .,0,0,0,1,0,0,0,0,2,0,0,0,11
"quán đông , nhân viên phục vụ chậm và món ăn lên chậm .",0,0,0,0,2,1,0,0,0,0,0,0,12
"vì làm sạch , mà ngon cực kỳ luôn á .",0,0,0,3,0,0,0,0,0,0,0,0,9
"hoa hồng quán bán nhiều loại khác nhau , đồ biển , rừng hay gia súc và gia cầm đều có .",0,0,0,0,0,0,0,0,3,0,0,0,18
"nem chua ở đây đúng kiểu như thời thơ ấu ở cổng trường ấy , ăn cứ không dừng được .",0,0,0,3,0,0,0,0,0,0,0,0,19
"cứ thử món cơm gà sốt teriyaki nhé , bao ngon thích thích thích mặt cười với đôi mắt trái tim mặt cười với đôi mắt trái tim .",0,0,0,3,0,0,0,0,0,0,0,0,11
"đồ ăn ở đây khá hợp khẩu vị với mình , hầu như món nào cũng thấy ngon cả , đặc biệt là bò .",0,0,0,3,0,0,0,0,0,0,0,0,22
"thịt cắt khi nóng rất dễ dàng , khi ăn cùng hai món ăn kèm kết hợp thêm tiêu và muối thì cảm giác như miếng thịt đang tan ra trong miệng vậy",0,0,0,3,0,0,0,0,2,0,0,0,34
hôm nay mình order qua delivery để ăn thử ở đây vì thấy nhiều comment khen .,0,0,0,0,3,0,0,0,0,0,0,0,16
giá thì cao hơn một chút so với các quán khác .,0,0,1,0,0,0,0,0,0,0,0,0,11
"ở đây còn có bia tươi như bia vàng , bia đen .",0,2,0,0,0,0,0,0,0,0,0,0,11
"mình không biết ăn sống nên gọi welk done 3 sốt rượu vang đỏ hơi chua , sốt tiêu ăn ổn hơn .",0,0,0,2,0,0,0,0,2,0,0,0,20
"tuy nhiên lẩu riêu cua bắp bò sườn sụn mà sườn sụn thì hơi ít , suất của 7 người mà mỗi ng đc 1 miếng thui ý mặt rất buồn , xong phải gọi thêm .",0,0,0,0,0,0,0,0,1,0,0,0,32
chỉ tầm 20k đến 30k thôi .,0,0,2,0,0,0,0,0,0,0,0,0,6
"mặn cay vừa đủ , vắt nửa quả quất nữa là perf , ct thích .",0,0,0,3,0,0,0,0,0,0,0,0,12
sốt bbq thì bạn mình khen ngon nhưng mình thấy bớt chua tí sẽ ngon hơn .,0,0,0,3,0,0,0,0,0,0,0,0,16
"một dĩa đem ra to , hình thức món ăn thì cũng tạm ổn .",0,0,0,2,0,0,0,0,3,0,0,0,13
kêu canh kim chi thì kim chi ít thịt thì nguyên cục mỡ không 1 miếng thịt nào .,0,0,0,0,0,0,0,0,1,0,0,0,18
"view trag trí dth , thoáng mát , nv thân thiện .",0,0,0,0,0,3,0,3,0,0,0,0,9
"giao hàng nhanh , đúng giờ .",0,0,0,0,0,3,0,0,0,0,0,0,5
bánh canh ở đây chủ yếu bán là bánh canh cá lóc với nhiều hành .,0,0,0,0,0,0,0,0,2,0,0,0,15
"há cảo 20 k 8 viên tính ra thì hơi ít , với giá này mình mua chỗ gần nhà được hộp to gấp đôi mặt cười không vui .",0,0,0,0,0,0,0,0,1,0,2,0,26
"gào to hết cỡ như hét vào tai khách , nói nhanh như cái máy .",0,0,0,0,0,1,0,0,0,0,0,0,14
có điều mình định order về cho a người iu nên dặn đừng để đá mà quán lại cho đá vô làm mình mang về nhạt thếch .,0,0,0,0,0,0,1,0,0,0,0,0,27
hot marou chocolate 85 k ngon nè .,0,0,0,3,0,0,0,0,0,0,2,0,7
"nước đậu nành , đậu đen cũng 3 k ly thôi .",3,2,0,0,0,0,0,0,0,0,0,0,11
tổng chi phí tầm 2tr cho 5 người .,0,0,2,0,0,0,0,0,0,0,0,0,8
1 ly trà sữa là uống no tới chiều luôn .,0,3,0,0,0,0,0,0,0,0,0,0,10
nếu quán có cho rau răm nữa thì càng tuyệt .,0,0,0,0,2,0,0,0,0,0,0,0,10
"hồng trà thì mình không thích , uống chỉ thấy lạt lạt với chát , không ngon .",0,0,0,0,0,0,1,0,0,0,0,0,15
minhg có gọi cháo lá dừa với niêu 2 ếch .,0,0,0,0,0,0,0,0,2,0,0,0,10
nhân viên không thân thiện .,0,0,0,0,0,1,0,0,0,0,0,0,5
niêu ếch đầy đặn .,0,0,0,0,0,0,0,0,3,0,0,0,4
"gà ở popeyes ít mỡ lắm , phần da cũng mỏng nên ăn không bị ngán .",0,0,0,3,0,0,0,0,3,0,0,0,15
"vị trí ngay hồ con rùa , gần trường nên mỗi khi ra sớm hay ghé qua .",0,0,0,0,0,0,0,0,0,0,0,3,15
"mọi người có thể thấy là topping siêu nhiều , nửa ly luôn mặt cười không vui .",0,3,0,0,0,0,0,0,0,0,0,0,13
"quán thắp đèn vàng cũng lưng linh lãng mạn nhưng có chỗ tối quá , mình mất kém đọc menu ko ra luôn .",0,0,0,0,0,0,0,2,0,0,0,0,22
"quán có mở rộng ra được chút , cũng ngồi thoải mái hơn .",0,0,0,0,0,0,0,3,0,0,0,0,12
"nằm trên đoạn bờ kè , mặt tiền hơi thụt lùi chút nên chú ý ko là vọt qua mất công quay lại .",0,0,0,0,0,0,0,0,0,0,0,2,22
"cái mình thấy hơi vô duyên đó là kim chi trong nồi , để cả cuống cải thảo to đùng nhìn hơi buồn cười .",0,0,0,0,0,0,0,0,1,0,0,0,23
"vị trà xanh không đậm lắm nhưng vị đào thì rất rõ và ngon luôn , ngoài ra còn có thêm tí chua chua .",0,0,0,0,0,0,3,0,0,0,0,0,23
gongcha thì quá tuyệt rồi .,0,0,0,0,3,0,0,0,0,0,0,0,5
còn lẩu nấm không thì ăn thanh hơn .,0,0,0,3,0,0,0,0,0,0,0,0,8
"nhìn chung quán làm các món ăn chất lượng khá ổn định , ít khi bị lúc ngon , lúc dở tệ như một số quán khác .",0,0,0,3,0,0,0,0,0,0,0,0,26
dĩ nhiên là không kiểu đông vui và ngon nổi tiếng như khu trung tự hay đặng văn ngữ nhưng ăn cũng được .,0,0,0,3,0,0,0,0,0,0,0,0,23
giảm 30 phần trăm quá rẻ cho 1 ly gongcha rồi .,3,0,0,0,0,0,0,0,0,3,0,0,12
"ăn không còn cảm giác , hến bị mất nước , chưa thơm ngon .",0,0,0,1,0,0,0,0,0,0,0,0,12
